era,name,stash_address,controller_address,commission_percent,self_stake,total_stake,num_stakers,era_points
1827,,Dr1u9fCvRxF283m4W4fP8MMqYs7qi8mua7niMPZYzkPSpb4,E2bGBDQdZbD6qYrqZPcD475ToCmMyB7dFvzfaLBcxhLVSRH,5.00,1000000000000,4646644577182064,15,60
1827,Zug Capital / 49,CzugcahFuh5zyecvRVr2sjDC1ruzzWuVZLoYxbnQsKEsthr,HPWfb6JCvSrRzKrtHxJYCbrPVT91Ho7cLF3YppnaqggU1iQ,2.50,10000000000000,4871075913386011,3,40
1827,,HQsTASm3nVfL97SpCt8CdJSbmSrQZFD9Yedd2omvWwYH7qL,HQsTASm3nVfL97SpCt8CdJSbmSrQZFD9Yedd2omvWwYH7qL,100.00,60000000000000,3727795834287022,1,80
1827,BLACKMIRROR / BLACKMIRROR15,DMqSEbfZtmMeD1QaZmu2E1z5Xoafaf6TDiqVESws7BM73vY,DMqSEbfZtmMeD1QaZmu2E1z5Xoafaf6TDiqVESws7BM73vY,100.00,10000000000,5185147733971447,1,80
1827,,F5ZVEQQhyWnPkFK9u2aZ3ZmVo6KfzmyogCVinkuLTrTHcKw,F5ZVEQQhyWnPkFK9u2aZ3ZmVo6KfzmyogCVinkuLTrTHcKw,100.00,10000000000,7333343333333333,1,100
1827,,FiHWU9AjN7z2no8zyiVEXtiTE46izxDgEcF1KM4r2r1GK59,GF3U7iFCq1GCakSeHaDdoaAX6JsdfhJXy2VtiTwmSebxCF9,100.00,500000000000,22176567304775037,2,0
1827,RYABINA /  [68] T.ME/KUSAMA_BOT 🐦,CgL93tn9gSmCoPAqFrd9TsZbSkAJA5M8a6jxFvAnywYfCgN,CgL93tn9gSmCoPAqFrd9TsZbSkAJA5M8a6jxFvAnywYfCgN,3.00,150000000000,4921850550291571,3,0
1827,,HKo9cenaBGRx7kRbLr1Qv4y49KQ2ajve4dmtuTFunA8YkUM,HKo9cenaBGRx7kRbLr1Qv4y49KQ2ajve4dmtuTFunA8YkUM,100.00,500000000000,3749146318410372,1,60
1827,AG,DVasGX5qBMrCwNM8SnLyFrRpeniAwAsWe2noN6jPdx1jjao,ECp86GqS5cdTHYEwnWNWq9QJePNRtiBmfjgfiWqNUNXn2Uj,1.00,55506670595291,4849470835027172,10,80
1827,0YAKUZA,FGLtHUsEDAskXL9A17NsNH5S7kNxggpRsvEsrJ8XLZbUUPC,EZhjrx4RPvXheyViEejGdEnbSThvT7cX5xwUaEEzBZeZdyJ,8.00,51848307199484,11715268615755831,5,140
1827,Zug Capital / 67,Czugca6mMZF2aq2QsCjwXmyXg16zwjwHiELotiM8aTToB6L,FNPQLa61rDbYRkxBu1715Ei8eokVsbiCj2rJBNSBfktFETZ,2.50,10000000000000,4852006386519380,5,60
1827,Jaco / v05,D3m9xdjL6NZMbffiUHfNHt1xsRAcjxsQ2adcn7wYA5vbkRw,D3m9xdjL6NZMbffiUHfNHt1xsRAcjxsQ2adcn7wYA5vbkRw,3.00,1000000000000,4857554446174504,5,40
1827,,JLfctkeQjemcUxocJXSCGYKjESZTank39JkbiJxpMPrXtTF,JLfctkeQjemcUxocJXSCGYKjESZTank39JkbiJxpMPrXtTF,20.00,19100004224,5531670245857505,3,80
1827,P2P.ORG / 16,FVMtBcMzgxmsqMUTPUB8nUTWt3seg9tAkurzrp1YJSarkw7,EPvApxb8ixtQMmcETUvE5N3kScExFFA6KXpBNSQVMjbs1LZ,5.00,5358831080056,4862288651724550,11,140
1827,,EFnMurtnbRmVRh89C53Uk1az6nitEbWceK3H4AGvWZE7eg9,EFnMurtnbRmVRh89C53Uk1az6nitEbWceK3H4AGvWZE7eg9,100.00,10000000000,3523135047684443,1,60
1827,BLACKMIRROR / BLACKMIRROR8,JLJTYxAzND8mBc3NhtLHjFFRJSsfz4AqxbfuEnwGBzwLJz8,JLJTYxAzND8mBc3NhtLHjFFRJSsfz4AqxbfuEnwGBzwLJz8,100.00,10000000000,5184415310757662,1,80
1827,,CaKh7HmPMXxv22GnLgjEZxWHBUu7y7Twf2k8mP3mxpLYTH4,CaKh7HmPMXxv22GnLgjEZxWHBUu7y7Twf2k8mP3mxpLYTH4,100.00,1000000000000,4022362630655375,1,160
1827,BLACKMIRROR / BLACKMIRROR9,GAGRzQ6ANDQ6WukKVVF84WyZDWrzAoVBFNCwrTd79Gtzeix,GAGRzQ6ANDQ6WukKVVF84WyZDWrzAoVBFNCwrTd79Gtzeix,100.00,10000000000,5185391878322797,1,20
1827,P2P.ORG / 104,Gbx56DJJwSFvWgcMCM1C5KExDCbZsX8uC8ocL8WYkc1xYvo,Gbx56DJJwSFvWgcMCM1C5KExDCbZsX8uC8ocL8WYkc1xYvo,5.00,2000000000000,4701728591843654,4,80
1827,P2P.ORG / 65,CrzzBoQBZVNR6edHbamfjw6ZhqJkTj86MvbBHR8c6YNh3s8,CrzzBoQBZVNR6edHbamfjw6ZhqJkTj86MvbBHR8c6YNh3s8,5.00,5230593378961,4772473183323794,20,60
1827,,ECn3m22fRgt5DSFdv2xkMGRrEMhcGSsVvi7q8kjeVVeCtbJ,EJkXzrGvdTTiwpPRz6dN9xmoVKzk5fDi2fENMuDDovjH4DB,5.00,1000000000000,4649496562308978,7,160
1827,Zug Capital / 25,Czugca2tdce8UvUpquc8j3GNgbN4tgFb1uAgZewLDRat8WF,JMETxEcmBVYz9DYYKsEGRA65hKEgm4eGFKGDCShmK7DUMgL,2.50,10000000000000,4852260466542568,3,60
1827,,EVFfosiPUFprSB8BsYVDPB3HtHnZbRgZipVEqHgdw2623yb,EVFfosiPUFprSB8BsYVDPB3HtHnZbRgZipVEqHgdw2623yb,10.00,10000000000,5731441951739852,1,120
1827,,J6YKfktZCvYSNEw6tkfJW13cTZ4MqkXDbe1hqoV9YkeoSJb,JCNhHUEkwTAQNr9zbwc2Kf4CnPWcCziyzZkNc5QCQBNriep,100.00,10000000000,4547853716936920,1,40
1827,,E3JZi2UekMoXTkKy1J7YeezMvzxavUXyBJHQrZRQ1UmDS77,HUKWEDutCBHScfaogz7tjcc1H7vfDucs1WsTxcrjQ2FNpth,20.00,1000000000000,5867811248778895,1,60
1827,CoinStudio,GCMGu8sjEuEZuMZavo5PLvAhr8fJXAty76jDV1YPquG9erp,Dw7LwmzoCBsmdLekatnhmBYEVqy2KicFBTTa2UwauuTPA9R,10.00,50030000000000,6962259268851322,1,140
1827,,EdEQVcrr4pvzDLdb5xFkncKYhCE6uyuE1eKRTqg4PDvBgMa,DVCiAF8qDnZBkXLz5x7u3Ds2yy8DGVfocxXWe41wvfKerje,6.00,18200942146169,5471892364114938,1,60
1827,P2P.ORG / 72,HpyTh6d7U7FAYNdXBocRabXhbRi4VkAC8UT1BtiW6SRUaAz,HpyTh6d7U7FAYNdXBocRabXhbRi4VkAC8UT1BtiW6SRUaAz,5.00,1000000000000,4702471753919057,6,80
1827,,F7kn2FoKySFp6e7QS7z4UsZD5hHky9KoKJ7D52CJQn63Bye,F7kn2FoKySFp6e7QS7z4UsZD5hHky9KoKJ7D52CJQn63Bye,100.00,10000000000,3444612121004044,1,140
1827,,DDkGq46ftxusKM4n4jfEr7MBW1DPGuVQDeExMFQbRtnsenD,F2Bjc9GKQR7nyd3HLwkEQ3FiiMJEZvSE751DWiZTSaS7mzu,5.00,11283724019039,4676493044208019,2,200
1827,,EStach8T772P1UpaGpNWtYDA8DLnukHC1gLh1MxTuqU6HiS,EstaBRo3x6CpAeeRYcxRhcGoNctAA2V3HRdzRB1qpWEWhg6,100.00,105034702402679,3727600602815245,8,20
1827,PATRACT / 02,EomGSEB2KVwJw1Lg5dS5TfmXrnJJphiuP36TMdNEECXi23J,EomGSEB2KVwJw1Lg5dS5TfmXrnJJphiuP36TMdNEECXi23J,10.00,31841569057636,4634723581171246,6,60
1827,Zug Capital / 93,Czugca33RnpkX6FVon3PkxFf7kiuCkrHPr9jn4qQEYFt9WF,JMqMcCfwaN4EvWjrtM1nhiC5J3hdefXQmq8by5Q6triu7c7,2.50,10000000000000,4844581474364199,5,80
1827,Binary Holdings 💰 / 0001,GKEvLVdBEvjHyU77Ai1aPR6KdfVfoAEUQVfUk8uFTQQfvmT,CzQK3WfTzvVsmp2qL1mGUwY2tgXeXBG1DXVbSeFY71R49JF,10.00,62288995039443,6523102567231461,1,120
1827,Zug Capital / 08,Czugcabp78pRQ6ZnW1qvxc4NdEMxatYGntrYsjMrt64fZHg,F1dWnPVHWXhoxNPt23E9o6Fcm94xDXCoBqrwzVYteJmE8Ut,2.50,10000000000000,5698421966461153,9,0
1827,NEWDEAL,DMkKL7AZw9TkNw2NaBdocmFRGUG8r8T4kdGGcB13fv2LARy,G7t82fx7vw4Pk39UcQ3PGiFz6cokzNoZBzot2bGTWBw8qat,5.00,54000000000000,5257020218366124,3,60
1827,,HBqjLzS6bJRAqzJdboorTEkMPVm5BaEkHhAZsZQZwLGanQV,HBqjLzS6bJRAqzJdboorTEkMPVm5BaEkHhAZsZQZwLGanQV,100.00,10000000000,3444139091325246,1,60
1827,P2P.ORG / 82,HqZqHbTcpSZSyL53W5nqjD9qUb12eYmnRufTb6qmLjW5dSj,HqZqHbTcpSZSyL53W5nqjD9qUb12eYmnRufTb6qmLjW5dSj,5.00,5537674043933,4773383962008836,18,60
1827,BLACKMIRROR / BLACKMIRROR17,DrJdrYgEDSHRzjHBQbGdRNx1WmC4z98fBDk8Kxd2xUANNZd,DrJdrYgEDSHRzjHBQbGdRNx1WmC4z98fBDk8Kxd2xUANNZd,100.00,10000000000,4937341462954097,1,80
1827,,FHoqB6sCCyi85fPVg9Cf29krLezVTCwKrk6bujVXDFsbN9H,DdLQ6RNhkEoFMeGNHb6j1RusqGC8Q4dkek8DHWkNteGK8G8,10.00,100000000000,4562139404260240,2,60
1827,,GoVK26J69Hoc1AvdrQndTP4MmajPqNCmgA32YMszQDQExJM,GoVK26J69Hoc1AvdrQndTP4MmajPqNCmgA32YMszQDQExJM,100.00,10000000000,6875114905775540,1,60
1827,P2P.ORG / 27,Eioz5JW7ZMQ6kxwq85h3zvFkL58E4pXpqBwJqmMuQXnCy6p,E2k2ZA7QcW7AZbvhZv4ggjxDdapHJf2K1dBWabYrzjst92n,5.00,5833028440059,4867018348981801,3,140
1827,,GuMFX3jpW1DJ2s1jYB1X3xHYKYXn3ex7ApWtWacCRiMrLi6,DudWpC9WZpLyBcnH3ZqpPZHC7ax5uhjpVUS14LefFZ9cp3Q,5.00,1000000000000,4678017411615498,2,60
1827,ondin3,E62PfJNuJpyKqTy3JU8D6LiuKagafiJJ9sLJsJHQShPVa4R,E62PfJNuJpyKqTy3JU8D6LiuKagafiJJ9sLJsJHQShPVa4R,20.00,4998000000000,5406157098468765,2,120
1827,STAKE.ZONE 2,Hnfd2bJ224FQugYsaDvoj4v46HJieMeLe9UQzWtUR7wf5dh,Hnfd2bJ224FQugYsaDvoj4v46HJieMeLe9UQzWtUR7wf5dh,2.00,207772559462620,4864505915110791,18,100
1827,🐠 stakefish / SF-03,EVfishUSWF6jePB9D5LtKLZQFpvTP8FYa9KkwJ4htzLLFMD,J4fishobw92TLnycHbD5jiA7uCZDFVQkrMZZKNNagbeDX2f,4.00,2538597286586,4924838702646557,3,20
1827,,GpSStas6oxYBZ3ckr7P35WYeVwMrTS67CzUnf1DJTkEybPs,GpSStas6oxYBZ3ckr7P35WYeVwMrTS67CzUnf1DJTkEybPs,100.00,10000000000000,4081366445410849,1,60
1827,🔥🔥Cryptium Labs 8🔥🔥,HRMhY2CtVMp2yVSieKvq8Y8FHAhRKrGGMd6MoQe3iN6uJ2D,HRMhY2CtVMp2yVSieKvq8Y8FHAhRKrGGMd6MoQe3iN6uJ2D,5.00,500000000000,21552745010461158,3,60
1827,ANAMIX,F7Wa1su7NRSr6LWuhPWdXcQALDyzm8Vmev7WtV5jVPtJELs,FJRkRqRZhweKAjRRjLiF38JgGjk6FPEYCeNwBySB1QyPZXo,5.00,1000665650031888,10000665650031888,1,80
1827,,DSTAS3WWKRU65keRD59WNDfECVaZ8YFPFUo8tVVmhb6Xb6v,ConTyEQANCcwhXE72yVxEsVFk2VAj76HZuhKXzF13Q72LDu,100.00,193401734326111,3735951516885049,1,20
1827,RYABINA /  [4] T.ME/KUSAMA_BOT 🐦,EuJcihtEgC121KMSa2TscWHmTF3ecJzzgHeNnQwLp4tBReG,EuJcihtEgC121KMSa2TscWHmTF3ecJzzgHeNnQwLp4tBReG,3.00,150259412005,4860909836940565,10,160
1827,🔱Masternode24,J6xn7Mr8pfed6gvvRPZ8HEEb89RCwheTBtxymg9Xw36hUUS,J6xn7Mr8pfed6gvvRPZ8HEEb89RCwheTBtxymg9Xw36hUUS,3.00,51655572115906,4859218222773676,20,100
1827,Zug Capital / 95,Czugcad8fMsoL3Sdjg645utaihPLaSdrFMXNTX8fbVvyRWc,GB3Tir2DMx7eAcq4mLpQSb53ijtYb93kjM2C5mR5ojcqwLR,2.50,10000000000000,4854028503683347,4,120
1827,,H76xmcrZqZk7LcwuPR5jX678NdeQ4skpUzDnp8Gcg4zWn2M,H76xmcrZqZk7LcwuPR5jX678NdeQ4skpUzDnp8Gcg4zWn2M,100.00,10000000000,3444612121004044,1,60
1827,,FJV9isj9ZoG71QmJxe28pgdH1WpXssqZUeh5ZderUpze7vz,HbmjPByUfzqtX4ybo5aViVfR7Yq1EwX5v6QdGw5G5HTwCbq,5.00,1000000000000,4648654569900891,6,80
1827,crazylandd,EyMDa4xM5vRgJFtS9NE7e73iA1nFdPVorJ3rZBte3J4bmrQ,HekkUvcARWt8Pp2mEyyYdQfRcNxnpgFPYfvUEFczSdF69rs,0.00,50100000000000,6522028950380735,1,80
1827,,FXCgfz7AzQA1fNaUqubSgXxGh77sjWVVkypgueWLmAcwv79,EPVH8F3d7MHk3upbcRBkDSdd3Jqzo1cGbH2XW7NLcVL5Fnb,100.00,475769231000,22173399944111362,2,60
1827,,H735yePJEjHSxTjAUPcqdGLTcV4sGHMQsjWw5zr6ZpgZmqj,CrgaaBFfbUT6munZBhfyDkgGYyRdtRY1m6uwy3gB7EKy7Md,10.00,10000000000,4634013062790875,1,160
1827,,G9YjfQsKsfUj5Mbk7ycVGTpXhGgzyNhphqkPbcjzkdDgAQo,G9YjfQsKsfUj5Mbk7ycVGTpXhGgzyNhphqkPbcjzkdDgAQo,100.00,10000000000,3444612121004044,1,40
1827,,FD3utDkswXpMdQPdihUTnLNj9qvi8AcbG9eHYu3mjoUyH95,FD3utDkswXpMdQPdihUTnLNj9qvi8AcbG9eHYu3mjoUyH95,100.00,10000000000,3523135047684443,1,20
1827,Zug Capital / 10,Czugcagr6FN7EoTpniy1GECh1kofpNw6DZQyfyYezJwzUZx,E5QcX6WkQZRaZL7BPH3oyzv1n4qtuuacJRau3J6B2seqSP9,2.50,10000000000000,6654195822991093,2,60
1827,Zug Capital / 46,CzugcaXX7JeeYChsuW89syZArsbh6wp95irBP8vhNbraPZG,HC3Yjb9cae6t7VWjyVheyVQyJGX65PkiEmDFJ634QXNrJB6,2.50,10000000000000,4845543383978020,8,140
1827,,J3rUKWNLzbZssvPErsaP64JEAzsNsipnrG4xk6a99wmUJZz,J3rUKWNLzbZssvPErsaP64JEAzsNsipnrG4xk6a99wmUJZz,100.00,10000000000,6873436413366903,1,100
1827,,F876nSLPRuUSVpsAFPJjbAkbozEY9YPpCUY8nUUPAkvEXLT,F876nSLPRuUSVpsAFPJjbAkbozEY9YPpCUY8nUUPAkvEXLT,100.00,10000000000,3523135047684443,1,60
1827,Zug Capital / 94,Czugca3cg7TA4duPr7KMzabCNj8L92wjjwDdFVEuEmWboFx,GYKM7CBfFu95cibozRDQGViiNQqa2eS7gtJAAFErzTXzFkF,2.50,10000000000000,4892098173486046,6,80
1827,Jaco / v34,FMaHLXBAabb4Nwncm4CtrdRsmYBxkyvn2BThmsKZ3LRARzC,FMaHLXBAabb4Nwncm4CtrdRsmYBxkyvn2BThmsKZ3LRARzC,3.00,1000000000000,4869299336242030,2,100
1827,🐠 stakefish / SF-04,EPfishGxTCDjMhMDsmtS4pzxZz1c2aXc1UmDGx14BuPYURs,G9fishzxvjeMvYGka2TpG7qZ4JKivGFoc2PgKTnNBDAmTCc,4.00,2427897307817,4888910943983667,2,140
1827,,J5sTASTfYLRyP8wfEtHFnz4aMncVjeF6vPjM5JKZusFxXF3,J5sTASTfYLRyP8wfEtHFnz4aMncVjeF6vPjM5JKZusFxXF3,100.00,57000000000000,3727405127031357,1,80
1827,Zug Capital / 43,Czugca7J2tsq6BjFZAkEJPaVfHZSHhDw3j9NZGe83Qx5qZH,GbDgTo5Znwoijo7kpgFq7bV19aAf6JVbefd3WYBE63G6Yc1,2.50,10000000000000,4852403954262574,3,100
1827,RYABINA /  [57] T.ME/KUSAMA_BOT 🐦,CgHEFst3jhyJZ57fSuAzRS6VaUrFL7BwFKi5XKWPV3g3zTo,CgHEFst3jhyJZ57fSuAzRS6VaUrFL7BwFKi5XKWPV3g3zTo,3.00,150000000000,4929387137612604,4,60
1827,Zug Capital / 68,CzugcaXQoyXDnWWYUXQ1Yain1GZNCLQ76xGy3rny2h6dokB,F8PP7qxEkbFY51TUzrEWZrXJaVyHH1Sxk75Jy2d4haqfRg2,2.50,10000000000000,4841433050924714,16,20
1827,,EDcqtP9vMNrk7PHEbSw1TVgccE3s2mG1xPnbvsQrJ8CWvD2,H9cei956qCxvNQSzL3pc9s9ji19WcjcfF6NoEDztfXQJp2n,10.00,428192307900,6839989876884662,2,180
1827,,GS2zdq1zdxSPem4r6fhEPNZjFm9d9asm5qfQUkzB2ykbBAx,HqfgRXDgCQcV8KAuTAPGuA1r91iEzinmmNBPkR9kiKhifJq,10.00,450000000000,6840608574452572,1,100
1827,,Ei6w83YrzT5ieeC9UbSLCyeqLgzScmr6oCgFB26MgLFp8ao,Ei6w83YrzT5ieeC9UbSLCyeqLgzScmr6oCgFB26MgLFp8ao,100.00,10000000000,7333343333333333,1,100
1827,PATRACT / 01,EuGa6hZuA2UxCUWF8tU3siGGcgCM7ZyP2zkzJcGxHUeixh8,EuGa6hZuA2UxCUWF8tU3siGGcgCM7ZyP2zkzJcGxHUeixh8,10.00,23409637173947,4722689785598707,9,40
1827,🔥🔥Cryptium Labs 5🔥🔥,GU7kw1ZYDKchyzhrAQ3imiY7s4fsoeFCvgeaU5XkTi9ABuB,GU7kw1ZYDKchyzhrAQ3imiY7s4fsoeFCvgeaU5XkTi9ABuB,5.00,500000000000,15634732220328883,6,80
1827,Zug Capital / 90,CzugcaC5sUL7PxLkaxmaSBk9tf88wcPnKqHu1KcdkCjC4T5,Gz43UtcUvzPWvzj4rJWSecHCb4X8CbuDHyUZ3phMQRGjbPQ,2.50,10000000000000,4922645536739310,1,40
1827,P2P.ORG / 54,HxysNJ1Mea4yUPczCB2QVzkvRsFCu4bD9CdRqq7ih7nu3tj,HxysNJ1Mea4yUPczCB2QVzkvRsFCu4bD9CdRqq7ih7nu3tj,5.00,5671635514842,7672393774219614,1,100
1827,,FiZ7VcxKwNV9RknAJqeZjMMzA9v1kjNVTzVftvkTFVm6yDz,FiZ7VcxKwNV9RknAJqeZjMMzA9v1kjNVTzVftvkTFVm6yDz,10.00,20000000000,5593622253927254,2,40
1827,Masternode24🔱 / 25,FNztLLstrnThEEctuH2C9Kw1d73xVVxm2crji2mkb4ioXsn,FhSgLyiWQYpmkEN5MhCTTqUG73b4DgsRvwKowCC7Yepju2c,5.00,50259625378283,7424820394432987,1,40
1827,P2P.ORG / 23,HPJWoH3To2L8uSvBsVYVuaxAjeNnythQbpxMeoDbZf6tSe2,JF9mT7WhxN2NNXxpWqpLMBYrPHbEAG7oy4dKH9VNuUx7dTn,5.00,5410262897486,4866844548309334,3,60
1827,Jaco / v10,Fu1eKVPgrU7WXyp3enfuXR7SdyWnF4iZ4jjNs2AWfGEMoMS,Fu1eKVPgrU7WXyp3enfuXR7SdyWnF4iZ4jjNs2AWfGEMoMS,3.00,1000000000000,4858633855436873,9,160
1827,BLACKMIRROR / BLACKMIRROR12,F8Ebi928RtQJS5wZ36X9m7EUAmzJTbCKN33f8VC7CzvW5bD,F8Ebi928RtQJS5wZ36X9m7EUAmzJTbCKN33f8VC7CzvW5bD,100.00,10000000000,5185147889679596,2,40
1827,,EhsQxzJSHs8gLzV6q6zQ6g8txz7MtrdD2uHT3d4CR9JrDCh,EhsQxzJSHs8gLzV6q6zQ6g8txz7MtrdD2uHT3d4CR9JrDCh,1.00,20000000000,5593690139060484,2,60
1827,,GHE9h164PjZzdpLVgMmiYUx3KJHxGvevUns6n8YN8KGMPVZ,F1Cpm8YzZUkb9ssL1wcu7oi1Q2Z82YXpGmfUoADpWeqiDUu,100.00,26997068255650,4730160831345921,4,60
1827,Jaco / v16,EVQvWCuaKL2J2qK1GAESMrrcT4cqZbzFwxiXG8Vh8AetquQ,EVQvWCuaKL2J2qK1GAESMrrcT4cqZbzFwxiXG8Vh8AetquQ,3.00,1000000000000,4860218717347601,11,80
1827,,HtK8mfXySssFxzkU7CXpwD4Xiu8T2jsFBnYBXKr2CU22deV,HtK8mfXySssFxzkU7CXpwD4Xiu8T2jsFBnYBXKr2CU22deV,100.00,10000000000,3523135047684443,1,80
1827,,CishYcEbjvCBvTZfN4kuJxYk9eLemFiasgk1PNzBDCekpLB,CishYcEbjvCBvTZfN4kuJxYk9eLemFiasgk1PNzBDCekpLB,100.00,10000000000,3444612121004044,1,60
1827,,EwiTAkTmBgv9H2t2EgZBAk8ViTTs2vaYTQnRVx8UWCPtczf,GnmSmgPng8U5mTaeq58DSiaLhwijHTrwfVUEfUo8ze5eZU5,16.00,1000000000000,7051812542915999,1,40
1827,ZKValidator / ZKValidator1,Eo4boG437k7gFy75VqPrWP5gHSGi9Sm6CZzLFFsCGYaSPzM,Eo4boG437k7gFy75VqPrWP5gHSGi9Sm6CZzLFFsCGYaSPzM,10.00,10000000000,15630461377924397,1,80
1827,P2P.ORG / 14,Gw8h4xEHfm1icL35tJ98cZYgRKVK1MVfL9fbPkFbb5tmqSM,F7XwcHUYU9uoW6kDTuYLh9reG6p7baKm9bQw4oYRcZdjw3C,5.00,5171434203635,4867359068901654,2,180
1827,,EPpKWsEPMCSViEqjWFjqtx4AyCh77jCRH9vo82dBgjSFL6v,EPpKWsEPMCSViEqjWFjqtx4AyCh77jCRH9vo82dBgjSFL6v,100.00,500000000000,3762697014895543,3,40
1827,,Eg2z2dcScFf4foDN4Gxn6JoJ7JeDN1U7m49jNssUZMLtNrD,HPPnLZz5Xo3Ufr8gz7McezdZC1YQg3DsjPBq8hB3xfT5LqY,5.00,17225976629288,4650142514188439,6,120
1827,,Few2tfYD3wfyQXPCVkiqK8UGfuj5FK6ecadwfAmJQHBtASX,CgQu9X2EGEEF5XhSCkqfFuxN3KZWEykhp3G6QLBSY7QMEDg,5.00,17158601271406,4649633150097533,5,0
1827,P2P.ORG / 149,Cj8MwpJ7Nej82c73royaVk1KxxdyphpMqAVqStLYq4djquw,Cj8MwpJ7Nej82c73royaVk1KxxdyphpMqAVqStLYq4djquw,5.00,1000000000000,4685015873254196,4,60
1827,Zug Capital / 37,CzugcaMNbyUfhMAMZx2PMHcia4ahpoLafw8NammUe8Wm1Cs,Ecxbo17s65yvD3FLHNfKKQSUsCzKpdCbRZG8JtMCyNK1VHS,2.50,10000000000000,4868984991652189,2,40
1827,,DgTVvRvEYd6c2HYqhvyKqPVK4zupibk57WE4SRqXZjyTX4c,DgTVvRvEYd6c2HYqhvyKqPVK4zupibk57WE4SRqXZjyTX4c,100.00,10000000000,3444139091325246,1,80
1827,P2P.ORG / 128,Cd5ZWMaT1RnHnZtJqyqddKPcAsFBT7MvGLreZiwuNWLswht,Cd5ZWMaT1RnHnZtJqyqddKPcAsFBT7MvGLreZiwuNWLswht,5.00,1000000000000,4684967980782072,2,40
1827,BLACKMIRROR / BLACKMIRROR2,H7FJ23U1Pm1wvPrNxaQHiDgW7xHe3HRRMfnAXFSZC836N3E,H7FJ23U1Pm1wvPrNxaQHiDgW7xHe3HRRMfnAXFSZC836N3E,100.00,10000000000,5185392025102045,1,120
1827,,EMhXWXRoHLqQH9iYg8CKSt56cmiHYY95gSJjCQGi4D5RwxH,EMhXWXRoHLqQH9iYg8CKSt56cmiHYY95gSJjCQGi4D5RwxH,10.00,20000000000,5532538515227157,3,60
1827,andreita-validator-0,EyTegKZ9DBvMkV6pMbjx2fRk3N2VLNNduuto1PGpYcEqRrX,DiEtbtT2671cVmr69N81uUwJUd7KF6XPNs6GkpZznX5Y5f9,1.00,52575587081543,4826776891490554,8,0
1827,COSMIC-GLOBAL / COSMIC-GLOBAL,EGLD6GKp267KSemCWMjqUj3XgUG8hU4o5hMcm3HkE7z6EpR,FykkTPfyiSrYLnZeRjn33SHhk3GZehRKwe8CmwsaQjAiATo,0.00,58581513335024,4823978579179706,2,100
1827,DRAGONLANCE / KRYNN,HRfhckygfiHkqVW19e71R2pXNbR6om7138sLAJENt2Tw1HF,G26zz9tag4PiWBhBAcVytz7Tve8uXshs6Aktqm3zD9cMpdt,10.00,50000000000000,6962229268851322,1,80
1827,Staker Space / 2️⃣,Eksma7JmWh8DenpNKi2uCavwaKJ9QrJJbtcnmwJr3hbHSmC,EAUEpwCxPqpgmc8u1JGC1kT2mkXxwoLEwjS7XyGkSw77KZY,4.00,118741163054792,5224564308136394,29,80
1827,,CbAGSf73o2EEWBk646gdHm6sYoVg6J1w2UkRcw1QdAxVq97,CbAGSf73o2EEWBk646gdHm6sYoVg6J1w2UkRcw1QdAxVq97,50.00,8297583335432,4219136203807305,3,120
1827,Stakin,D8rBgbN7NWa4k9Wa5aeupP2rjo6iYoHPTxxJU5ef35PUQJN,D8rBgbN7NWa4k9Wa5aeupP2rjo6iYoHPTxxJU5ef35PUQJN,10.00,157536514938120,7014186148195338,9,120
1827,Daedalus - Staking Facilities,HedLwr1CHmab4QAyoVtxub6kdZDT2YkPDaXawpwfhuCVFjN,FqTsyanAoxbBCB4WHUNdEENh4voKbeF9qjutqjSrNBosdC7,5.00,993538462000,6868047019962555,13,40
1827,,D3CtgzAgrYNvJbHioBXcwK2nrvfuU2XvSPm6QP8UshHNHmp,D3CtgzAgrYNvJbHioBXcwK2nrvfuU2XvSPm6QP8UshHNHmp,100.00,10000000000,4937829707019401,2,80
1827,,HFdYLQVWCrJqu8vfGV7wM7M2EmnFapyTKfGNrV9TvRCdNp7,HFdYLQVWCrJqu8vfGV7wM7M2EmnFapyTKfGNrV9TvRCdNp7,100.00,10000000000,7499208901350423,1,80
1827,P2P.ORG / 21,JFNnfJ7vKPReCJRrGgFg2zT7ctyHvmTpq6KQ1MYFizyLkdk,Hsz3YAksMstRVhLQuwQgpS2PkL7MsGvT6z6Uzaa9B2oBkUW,5.00,5396474661789,4867102672828459,6,120
1827,,CpLZA1ebDJPYvK9fx6e8rPzJX9yn9x2Gey9S6PpBbTrpnXY,CpLZA1ebDJPYvK9fx6e8rPzJX9yn9x2Gey9S6PpBbTrpnXY,100.00,500000000000,3750184824902724,1,60
1827,MM / HW2,FjNVhKBBbTdgpCeoqoetjJa2bJwiBnnJ4vZicy9U3mWja9v,F7FYGQSiKkRBTtEeVoTkTzyhrxosNK3p1B48gTdt1YBDeV1,10.00,52187986184996,4823682668250784,1,60
1827,,FvWwowBMvWSJUst3SZPSiU9ZvvjtDDoMrPnwj3i9mm6WsYG,H4RV42t75AbgAofDnvXMc2pTrcMZrsQqjdsM3NNDFSWaTm4,100.00,10000000000,4601010000000000,1,120
1827,P2P.ORG / 19,CiWDfiBZYZ3CVDGFg7zZjoiJapDainQNMibPKFFxKgukJCX,HjJn9wXEG3PxkyzAp1hf7mXE3Gk32Gp8N2pKxP3bkGGNJnn,5.00,5058339406986,4869635335210406,5,140
